timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772801640.0788026;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.0797462;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.1367738;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;850.00;230.00;0.00;0.00;0.00;0.00;160.00;600.00;850.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.1375666;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;850.00;230.00;0.00;0.00;0.00;0.00;160.00;600.00;850.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.195088;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1160.00;460.00;0.00;0.00;0.00;0.00;320.00;900.00;1160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.195916;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1160.00;460.00;0.00;0.00;0.00;0.00;320.00;900.00;1160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.2525752;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1470.00;690.00;0.00;0.00;0.00;0.00;480.00;1200.00;1470.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.2534752;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1470.00;690.00;0.00;0.00;0.00;0.00;480.00;1200.00;1470.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.3106568;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1780.00;920.00;0.00;0.00;0.00;0.00;640.00;1500.00;1780.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772801640.3115711;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1780.00;920.00;0.00;0.00;0.00;0.00;640.00;1500.00;1780.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
