timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772550145.7497425;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;240.00;310.00;310.00;310.00;310.00;0.00;0.00;230.00;160.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;460.00
1772550145.7506309;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;240.00;310.00;310.00;310.00;310.00;0.00;0.00;230.00;160.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;460.00
1772550145.7882771;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;480.00;540.00;610.00;610.00;610.00;0.00;230.00;540.00;640.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;760.00
1772550145.7892032;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;480.00;540.00;610.00;610.00;610.00;0.00;230.00;540.00;640.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;760.00
1772550145.820075;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;720.00;840.00;910.00;910.00;910.00;0.00;230.00;1010.00;960.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1060.00
1772550145.821015;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;720.00;840.00;910.00;910.00;910.00;0.00;230.00;1010.00;960.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1060.00
1772550145.8557355;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;960.00;1140.00;1210.00;1210.00;1210.00;0.00;230.00;1480.00;1280.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1360.00
1772550145.8568525;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;960.00;1140.00;1210.00;1210.00;1210.00;0.00;230.00;1480.00;1280.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1360.00
1772550145.888493;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;1200.00;1440.00;1510.00;1510.00;1510.00;0.00;230.00;1950.00;1600.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1660.00
1772550145.8895774;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;1200.00;1440.00;1510.00;1510.00;1510.00;0.00;230.00;1950.00;1600.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;1660.00
